O-,NO,NAN,NO2,E-,NAN,NAN,3.1e-10,-0.83,0.0,88,494
O-,O,NAN,O2,E-,NAN,NAN,1.9e-10,0.0,0.0,10,41000
O2,S-,NAN,SO2,E-,NAN,NAN,3e-11,0.0,0.0,10,41000
O,C2-,NAN,C2O,E-,NAN,NAN,2.9e-10,0.0,0.0,10,300
O,C2H-,NAN,C2O,H,E-,NAN,3.1e-10,0.0,0.0,10,300
O,C3N-,NAN,CO,C2N,E-,NAN,5e-10,0.0,0.0,10,300
O,C5N-,NAN,CO,C4N,E-,NAN,5e-10,0.0,0.0,10,300
O,S-,NAN,SO,E-,NAN,NAN,1e-10,0.0,0.0,10,41000
H+,HNC,NAN,HCN,H+,NAN,NAN,1e-09,0.0,0.0,10,41000
H2,CH,NAN,C,H2,H,NAN,6e-09,0.0,40200.0,1340,41000
H2,H2,NAN,H2,H,H,NAN,1e-08,0.0,84100.0,2803,41000
H2,H2O,NAN,OH,H2,H,NAN,5.8e-09,0.0,52900.0,1763,41000
H2,HOC+,NAN,HCO+,H2,NAN,NAN,3.8e-10,0.0,0.0,20,41000
H2,O2,NAN,O,O,H2,NAN,6e-09,0.0,52300.0,1743,41000
H2,OH,NAN,O,H2,H,NAN,6e-09,0.0,50900.0,1696,41000
H2,E-,NAN,H,H,E-,NAN,3.22e-09,0.35,102000.0,3400,41000
H,CH,NAN,C,H,H,NAN,6e-09,0.0,40200.0,1340,41000
H,H2,NAN,H,H,H,NAN,4.67e-07,-1.0,55000.0,1833,41000
H,H2O,NAN,OH,H,H,NAN,5.8e-09,0.0,52900.0,1763,41000
H,O2,NAN,O,O,H,NAN,6e-09,0.0,52300.0,1743,41000
H,OH,NAN,O,H,H,NAN,6e-09,0.0,50900.0,1696,41000
O2-,O2,NAN,O2,O2,E-,NAN,7e-10,0.0,0.0,200,700
C+,C10H,NAN,C10H+,C,NAN,NAN,5e-09,-0.5,0.0,10,41000
C+,C2H4,NAN,C2H4+,C,NAN,NAN,1.7e-11,0.0,0.0,10,41000
C+,C2H5,NAN,C2H5+,C,NAN,NAN,5e-10,0.0,0.0,10,41000
C+,C2H5OH,NAN,C2H5OH+,C,NAN,NAN,1.5e-09,-0.5,0.0,10,300
C+,C2O,NAN,C2O+,C,NAN,NAN,1e-09,-0.5,0.0,10,41000
C+,C2S,NAN,C2S+,C,NAN,NAN,5e-10,-0.5,0.0,10,300
C+,C3O,NAN,C3O+,C,NAN,NAN,3.33e-10,-0.5,0.0,10,41000
C+,C3S,NAN,C3S+,C,NAN,NAN,5e-10,-0.5,0.0,10,300
C+,C4H3,NAN,C4H3+,C,NAN,NAN,3.1e-10,0.0,0.0,10,300
C+,C4S,NAN,C4S+,C,NAN,NAN,5e-10,-0.5,0.0,10,300
C+,C6H6,NAN,C6H6+,C,NAN,NAN,1.61e-09,0.0,0.0,10,41000
C+,CCP,NAN,CCP+,C,NAN,NAN,5e-10,-0.5,0.0,10,41000
C+,CCL,NAN,CCL+,C,NAN,NAN,1e-09,0.0,0.0,10,41000
C+,CH2,NAN,CH2+,C,NAN,NAN,5.2e-10,0.0,0.0,10,41000
C+,CH2CCH2,NAN,C3H4+,C,NAN,NAN,2.1e-10,0.0,0.0,10,41000
C+,CH2CCH,NAN,CH2CCH+,C,NAN,NAN,1e-09,-0.5,0.0,10,300
C+,CH2CN,NAN,CH2CN+,C,NAN,NAN,2e-09,-0.5,0.0,10,300
C+,CH2CO,NAN,CH2CO+,C,NAN,NAN,2e-09,-0.5,0.0,10,41000
