NH3,HE+,NAN,HE,H2,NH+,NAN,0.0799,1.88e-09,3.65,10,800
NH3,HE+,NAN,H,HE,NH2+,NAN,0.799,1.88e-09,3.65,10,800
HCCSI,HE+,NAN,HE,CCH,SI+,NAN,0.5,3.58e-09,1.11,10,93
HCCSI,HE+,NAN,HE,CCH,SI+,NAN,0.5,3.58e-09,1.11,94,800
HCCSI,HE+,NAN,H,HE,SIC2+,NAN,0.5,3.58e-09,1.11,10,93
HCCSI,HE+,NAN,H,HE,SIC2+,NAN,0.5,3.58e-09,1.11,94,800
L-SIC3,HE+,NAN,C,HE,SIC2+,NAN,1.0,4.17e-09,4.15,10,800
SICH2,HE+,NAN,HE,CH,SIH+,NAN,0.5,3.25e-09,0.254,10,800
SICH2,HE+,NAN,H,HE,CHSI+,NAN,0.5,3.25e-09,0.254,10,800
SIH3,HE+,NAN,HE,H2,SIH+,NAN,0.5,2.8e-09,0.00771,10,800
SIH3,HE+,NAN,H,HE,SIH2+,NAN,0.5,2.8e-09,0.00771,10,800
H2CCN,HE+,NAN,HE,CN,CH2+,NAN,1.0,2.57e-09,5.81,10,800
H2CCO,HE+,NAN,HE,CH2,CO+,NAN,0.5,2.54e-09,2.37,10,421
H2CCO,HE+,NAN,HE,CH2,CO+,NAN,0.5,2.54e-09,2.37,22,800
H2CCO,HE+,NAN,HE,CO,CH2+,NAN,0.5,2.54e-09,2.37,10,421
H2CCO,HE+,NAN,HE,CO,CH2+,NAN,0.5,2.54e-09,2.37,22,800
C2H3,HE+,NAN,HE,H2,C2H+,NAN,1.6e-09,-0.5,0.0,10,300
C2H3,HE+,NAN,H,HE,C2H2+,NAN,1.6e-09,-0.5,0.0,10,300
C-C3H2,HE+,NAN,H,HE,CCH,C+,0.13,2.64e-09,5.54,10,800
C-C3H2,HE+,NAN,HE,C2,H2,C+,0.08,2.64e-09,5.54,10,800
C-C3H2,HE+,NAN,H,HE,C3,H+,0.07,2.64e-09,5.54,10,800
C-C3H2,HE+,NAN,C,H,HE,C2H+,0.28,2.64e-09,5.54,10,800
C-C3H2,HE+,NAN,H,HE,C2,CH+,0.16,2.64e-09,5.54,10,800
C-C3H2,HE+,NAN,H,H,HE,C3+,0.14,2.64e-09,5.54,10,800
C-C3H2,HE+,NAN,H,HE,CH,C2+,0.14,2.64e-09,5.54,10,800
L-C3H2,HE+,NAN,C,H,HE,C2H+,0.25,2.92e-09,6.11,10,800
L-C3H2,HE+,NAN,H,H,HE,C3+,0.24,2.92e-09,6.11,10,800
L-C3H2,HE+,NAN,H,HE,CCH,C+,0.15,2.92e-09,6.11,10,800
L-C3H2,HE+,NAN,H,HE,C3,H+,0.1,2.92e-09,6.11,10,800
L-C3H2,HE+,NAN,HE,C2,H2,C+,0.1,2.92e-09,6.11,10,800
L-C3H2,HE+,NAN,HE,CH,C2H+,NAN,0.06,2.92e-09,6.11,10,800
L-C3H2,HE+,NAN,H,HE,C2,CH+,0.06,2.92e-09,6.11,10,800
L-C3H2,HE+,NAN,C,HE,C2H2+,NAN,0.04,2.92e-09,6.11,10,800
C4H,HE+,NAN,C,H,HE,C3+,0.46,3.26e-09,1.13,10,94
C4H,HE+,NAN,C,H,HE,C3+,0.46,3.26e-09,1.13,95,800
C4H,HE+,NAN,H,HE,C3,C+,0.29,3.26e-09,1.13,10,94
C4H,HE+,NAN,H,HE,C3,C+,0.29,3.26e-09,1.13,95,800
C4H,HE+,NAN,H,HE,C2,C2+,0.16,3.26e-09,1.13,10,94
C4H,HE+,NAN,H,HE,C2,C2+,0.16,3.26e-09,1.13,95,800
C4H,HE+,NAN,C,HE,C3H+,NAN,0.04,3.26e-09,1.13,10,94
C4H,HE+,NAN,C,HE,C3H+,NAN,0.04,3.26e-09,1.13,95,800
C4H,HE+,NAN,HE,C2,C2H+,NAN,0.04,3.26e-09,1.13,10,94
C4H,HE+,NAN,HE,C2,C2H+,NAN,0.04,3.26e-09,1.13,95,800
C4H,HE+,NAN,H,HE,C4+,NAN,0.01,3.26e-09,1.13,10,94
C4H,HE+,NAN,H,HE,C4+,NAN,0.01,3.26e-09,1.13,95,800
C4P,HE+,NAN,HE,C2,CCP+,NAN,4.97e-10,-0.5,0.0,10,300
C4P,HE+,NAN,HE,CCP,C2+,NAN,4.97e-10,-0.5,0.0,10,300
C4S,HE+,NAN,HE,C3,CS+,NAN,0.5,4.44e-09,4.34,10,800
C4S,HE+,NAN,HE,CS,C3+,NAN,0.5,4.44e-09,4.34,10,800
C5,HE+,NAN,HE,C2,C3+,NAN,9.4e-10,0.0,0.0,10,300
C5,HE+,NAN,C,HE,C4+,NAN,2.8e-10,0.0,0.0,10,300
C5,HE+,NAN,C,HE,C3,C+,4e-10,0.0,0.0,10,300
C5,HE+,NAN,HE,C3,C2+,NAN,2e-10,0.0,0.0,10,300
C5,HE+,NAN,C,C,HE,C3+,1.8e-10,0.0,0.0,10,300
HCOOH,HE+,NAN,H,H,HE,CO2+,0.5,2.22e-09,2.77,10,573
HCOOH,HE+,NAN,H,H,HE,CO2+,0.5,2.22e-09,2.77,74,800
HCOOH,HE+,NAN,H,HE,HOCO+,NAN,0.5,2.22e-09,2.77,10,573
HCOOH,HE+,NAN,H,HE,HOCO+,NAN,0.5,2.22e-09,2.77,74,800
CH2PH,HE+,NAN,HE,CH2,PH+,NAN,0.5,3e-09,1.26,10,118
CH2PH,HE+,NAN,HE,CH2,PH+,NAN,0.5,3e-09,1.26,19,800
CH2PH,HE+,NAN,HE,PH,CH2+,NAN,0.5,3e-09,1.26,10,118
CH2PH,HE+,NAN,HE,PH,CH2+,NAN,0.5,3e-09,1.26,19,800
CH2NH,HE+,NAN,HE,CH2,NH+,NAN,0.25,2.28e-09,3.88,10,800
CH2NH,HE+,NAN,HE,NH,CH2+,NAN,0.25,2.28e-09,3.88,10,800
CH2NH,HE+,NAN,HE,H2,HCN+,NAN,0.25,2.28e-09,3.88,10,800
CH2NH,HE+,NAN,H,HE,HCNH+,NAN,0.25,2.28e-09,3.88,10,800
CH4,HE+,NAN,H,HE,CH3+,NAN,8.5e-11,0.0,0.0,10,300
CH4,HE+,NAN,HE,CH3,H+,NAN,4.8e-10,0.0,0.0,10,300
CH4,HE+,NAN,H,HE,H2,CH+,2.4e-10,0.0,0.0,10,300
CH4,HE+,NAN,HE,H2,CH2+,NAN,9.5e-10,0.0,0.0,10,300
HCNCC,HE+,NAN,HE,HCN,C2+,NAN,0.25,3.39e-09,9.36,10,800
HCNCC,HE+,NAN,HE,CH,C2N+,NAN,0.25,3.39e-09,9.36,10,800
HCNCC,HE+,NAN,H,HE,C3N+,NAN,0.25,3.39e-09,9.36,10,800
HCNCC,HE+,NAN,HE,C2,HCN+,NAN,0.25,3.39e-09,9.36,10,800
HCCNC,HE+,NAN,HE,CCH,CN+,NAN,0.25,3.03e-09,4.17,10,800
HCCNC,HE+,NAN,HE,CN,C2H+,NAN,0.25,3.03e-09,4.17,10,800
HCCNC,HE+,NAN,H,HE,C3N+,NAN,0.25,3.03e-09,4.17,10,800
HCCNC,HE+,NAN,HE,CH,CNC+,NAN,0.25,3.03e-09,4.17,10,800
HC3N,HE+,NAN,H,HE,C3N+,NAN,0.143,2.94e-09,5.44,10,800
HC3N,HE+,NAN,HE,HCN,C2+,NAN,0.143,2.94e-09,5.44,10,800
HC3N,HE+,NAN,HE,CCH,CN+,NAN,0.143,2.94e-09,5.44,10,800
HC3N,HE+,NAN,HE,CN,C2H+,NAN,0.143,2.94e-09,5.44,10,800
HC3N,HE+,NAN,HE,CH,C2N+,NAN,0.143,2.94e-09,5.44,10,800
HC3N,HE+,NAN,HE,NH,C3+,NAN,0.143,2.94e-09,5.44,10,800
HC3N,HE+,NAN,HE,N,C3H+,NAN,0.143,2.94e-09,5.44,10,800
HNCCC,HE+,NAN,HE,HNC,C2+,NAN,0.2,3.29e-09,7.29,10,800
HNCCC,HE+,NAN,HE,NH,C3+,NAN,0.2,3.29e-09,7.29,10,800
HNCCC,HE+,NAN,H,HE,C3N+,NAN,0.2,3.29e-09,7.29,10,800
HNCCC,HE+,NAN,HE,C3,NH+,NAN,0.2,3.29e-09,7.29,10,800
HNCCC,HE+,NAN,C,HE,HC2N+,NAN,0.2,3.29e-09,7.29,10,800
NH2CN,HE+,NAN,HE,NH2,CN+,NAN,0.5,2.45e-09,8.13,10,800
NH2CN,HE+,NAN,HE,CN,NH2+,NAN,0.5,2.45e-09,8.13,10,800
C-HCCHSI,HE+,NAN,HE,CCH,SIH+,NAN,2.51e-09,-0.5,0.0,10,300
C-HCCHSI,HE+,NAN,H,HE,SIC2H+,NAN,2.51e-09,-0.5,0.0,10,300
SIC3H,HE+,NAN,HE,C-C3H,SI+,NAN,0.25,4.15e-09,0.656,10,32
SIC3H,HE+,NAN,HE,C-C3H,SI+,NAN,0.25,4.15e-09,0.656,33,800
SIC3H,HE+,NAN,HE,L-C3H,SI+,NAN,0.25,4.15e-09,0.656,10,32
SIC3H,HE+,NAN,HE,L-C3H,SI+,NAN,0.25,4.15e-09,0.656,33,800
SIC3H,HE+,NAN,H,HE,L-SIC3+,NAN,0.499,4.15e-09,0.656,10,32
SIC3H,HE+,NAN,H,HE,L-SIC3+,NAN,0.499,4.15e-09,0.656,33,800
SIC4,HE+,NAN,C,HE,L-SIC3+,NAN,1.0,4.83e-09,5.57,10,800
SICH3,HE+,NAN,HE,CH2,SIH+,NAN,0.5,3.34e-09,1.36,10,139
SICH3,HE+,NAN,HE,CH2,SIH+,NAN,0.5,3.34e-09,1.36,40,800
SICH3,HE+,NAN,H,HE,CH2SI+,NAN,0.5,3.34e-09,1.36,10,139
SICH3,HE+,NAN,H,HE,CH2SI+,NAN,0.5,3.34e-09,1.36,40,800
SIH4,HE+,NAN,HE,H2,SIH2+,NAN,1e-09,0.0,0.0,10,300
SIH4,HE+,NAN,H,HE,SIH3+,NAN,1e-09,0.0,0.0,10,300
CH3CN,HE+,NAN,HE,CH3,CN+,NAN,0.5,2.55e-09,6.58,10,800
CH3CN,HE+,NAN,HE,CN,CH3+,NAN,0.5,2.55e-09,6.58,10,800
C2H4,HE+,NAN,H,HE,H2,C2H+,4.4e-10,0.0,0.0,10,300
C2H4,HE+,NAN,HE,CH2,CH2+,NAN,4.8e-10,0.0,0.0,10,300
C2H4,HE+,NAN,HE,H2,C2H2+,NAN,2.2e-09,0.0,0.0,10,300
C2H4,HE+,NAN,H,HE,C2H3+,NAN,1.7e-10,0.0,0.0,10,300
CH2CCH,HE+,NAN,H,HE,H2,C3+,0.333,2.9e-09,0.17,10,800
CH2CCH,HE+,NAN,HE,H2,C3H+,NAN,0.333,2.9e-09,0.17,10,800
CH2CCH,HE+,NAN,H,HE,C-C3H2+,NAN,0.167,2.9e-09,0.17,10,800
CH2CCH,HE+,NAN,H,HE,L-C3H2+,NAN,0.167,2.9e-09,0.17,10,800
C4H2,HE+,NAN,HE,CCH,C2H+,NAN,1e-09,0.0,0.0,10,300
C4H2,HE+,NAN,HE,H2,C4+,NAN,1e-09,0.0,0.0,10,300
C4H2,HE+,NAN,H,HE,C4H+,NAN,1e-09,0.0,0.0,10,300
C5H,HE+,NAN,HE,C2,C3H+,NAN,0.5,3.92e-09,5.18,10,800
C5H,HE+,NAN,H,HE,C5+,NAN,0.5,3.92e-09,5.18,10,800
C5N,HE+,NAN,HE,CN,C4+,NAN,1.0,3.69e-09,3.77,10,800
C6,HE+,NAN,C,HE,C2,C3+,5.32e-10,0.0,0.0,10,300
C6,HE+,NAN,HE,C2,C3,C+,4.48e-10,0.0,0.0,10,300
C6,HE+,NAN,C,C,HE,C4+,1.12e-10,0.0,0.0,10,300
C6,HE+,NAN,HE,C2,C4+,NAN,1.96e-10,0.0,0.0,10,300
C6,HE+,NAN,C,HE,C5+,NAN,4.48e-10,0.0,0.0,10,300
C6,HE+,NAN,HE,C3,C3+,NAN,8.68e-10,0.0,0.0,10,300
CH3OH,HE+,NAN,HE,CH3,OH+,NAN,0.5,2.19e-09,3.32,10,800
CH3OH,HE+,NAN,HE,OH,CH3+,NAN,0.5,2.19e-09,3.32,10,800
NH2CHO,HE+,NAN,HE,NH2,HCO+,NAN,0.2,2.49e-09,6.62,10,800
NH2CHO,HE+,NAN,HE,NH,H2CO+,NAN,0.2,2.49e-09,6.62,10,800
NH2CHO,HE+,NAN,HE,H2CO,NH+,NAN,0.2,2.49e-09,6.62,10,800
NH2CHO,HE+,NAN,HE,CO,NH3+,NAN,0.2,2.49e-09,6.62,10,800
NH2CHO,HE+,NAN,HE,NH3,CO+,NAN,0.2,2.49e-09,6.62,10,800
CH3CHO,HE+,NAN,HE,CH3,HCO+,NAN,1.4e-09,-0.5,0.0,10,300
CH3CHO,HE+,NAN,HE,HCO,CH3+,NAN,1.4e-09,-0.5,0.0,10,300
CH3CHO,HE+,NAN,HE,H2,H2CCO+,NAN,1.4e-09,-0.5,0.0,10,300
CH3CHO,HE+,NAN,H,HE,CH3CO+,NAN,1.4e-09,-0.5,0.0,10,300
C2H5,HE+,NAN,HE,H2,C2H3+,NAN,6.9e-10,-0.5,0.0,10,300
C2H5,HE+,NAN,H,HE,C2H4+,NAN,6.9e-10,-0.5,0.0,10,300
CH2CHCN,HE+,NAN,HE,CN,C2H3+,NAN,7.8e-09,-0.5,0.0,10,300
CH3CCH,HE+,NAN,HE,H2,H2,C3+,4e-10,-0.5,0.0,10,300
CH3CCH,HE+,NAN,H,HE,H2,C3H+,4e-10,-0.5,0.0,10,300
CH3CCH,HE+,NAN,HE,H2,C-C3H2+,NAN,2e-10,-0.5,0.0,10,300
CH3CCH,HE+,NAN,HE,H2,L-C3H2+,NAN,2e-10,-0.5,0.0,10,300
CH3CCH,HE+,NAN,H,HE,C-C3H3+,NAN,2e-10,-0.5,0.0,10,300
CH3CCH,HE+,NAN,H,HE,L-C3H3+,NAN,2e-10,-0.5,0.0,10,300
HE+,C4H3,NAN,H,HE,C4H2+,NAN,6.7e-10,-0.5,0.0,10,300
HE+,C4H3,NAN,C,HE,C-C3H3+,NAN,3.35e-10,-0.5,0.0,10,300
HE+,C4H3,NAN,C,HE,L-C3H3+,NAN,3.35e-10,-0.5,0.0,10,300
HE+,C4H3,NAN,HE,CH,C-C3H2+,NAN,3.35e-10,-0.5,0.0,10,300
HE+,C4H3,NAN,HE,CH,L-C3H2+,NAN,3.35e-10,-0.5,0.0,10,300
C5H2,HE+,NAN,HE,H2,C5+,NAN,1.67e-09,-0.5,0.0,10,300
C5H2,HE+,NAN,H,HE,C5H+,NAN,1.67e-09,-0.5,0.0,10,300
C5H2,HE+,NAN,HE,CCH,C3H+,NAN,1.67e-09,-0.5,0.0,10,300
C6H,HE+,NAN,HE,C2,C4H+,NAN,1.18e-08,-0.5,0.0,10,300
C6H,HE+,NAN,H,HE,C6+,NAN,1.18e-08,-0.5,0.0,10,300
C7,HE+,NAN,HE,C3,C4+,NAN,1.12e-09,0.0,0.0,10,300
C7,HE+,NAN,HE,C2,C5+,NAN,6.72e-10,0.0,0.0,10,300
C7,HE+,NAN,C,HE,C3,C3+,3.92e-10,0.0,0.0,10,300
C7,HE+,NAN,C,HE,C6+,NAN,1.12e-10,0.0,0.0,10,300
C7,HE+,NAN,HE,C3,C3,C+,2.8e-10,0.0,0.0,10,300
C7,HE+,NAN,HE,C4,C3+,NAN,2.24e-10,0.0,0.0,10,300
CH3NH2,HE+,NAN,HE,CH3,NH2+,NAN,6.7e-10,-0.5,0.0,10,300
CH3NH2,HE+,NAN,HE,NH2,CH3+,NAN,6.7e-10,-0.5,0.0,10,300
CH3NH2,HE+,NAN,H,HE,H2,HCNH+,6.7e-10,-0.5,0.0,10,300
CH3NH2,HE+,NAN,H,HE,CH2NH2+,NAN,6.7e-10,-0.5,0.0,10,300
HC5N,HE+,NAN,HE,C4H,CN+,NAN,6.8e-09,-0.5,0.0,10,300
HC5N,HE+,NAN,HE,C3N,C2H+,NAN,6.8e-09,-0.5,0.0,10,300
HC5N,HE+,NAN,HE,CN,C4H+,NAN,6.8e-09,-0.5,0.0,10,300
C6H2,HE+,NAN,HE,CCH,C4H+,NAN,1e-09,0.0,0.0,10,300
C6H2,HE+,NAN,HE,H2,C6+,NAN,1e-09,0.0,0.0,10,300
C6H2,HE+,NAN,H,HE,C6H+,NAN,1e-09,0.0,0.0,10,300
C7H,HE+,NAN,HE,C2,C5H+,NAN,1.06e-08,-0.5,0.0,10,300
C7H,HE+,NAN,H,HE,C7+,NAN,1.06e-08,-0.5,0.0,10,300
C7N,HE+,NAN,HE,CN,C6+,NAN,1.4e-08,-0.5,0.0,10,300
C8,HE+,NAN,HE,C2,C3,C3+,1.41e-09,0.0,0.0,10,300
C8,HE+,NAN,C,HE,C3,C4+,8.1e-10,0.0,0.0,10,300
C8,HE+,NAN,HE,C3,C5+,NAN,3.9e-10,0.0,0.0,10,300
C8,HE+,NAN,HE,C2,C5,C+,1.8e-10,0.0,0.0,10,300
C8,HE+,NAN,HE,C3,C3,C2+,1.2e-10,0.0,0.0,10,300
C8,HE+,NAN,HE,C3,C4,C+,9e-11,0.0,0.0,10,300
CH3C3N,HE+,NAN,HE,C3N,CH3+,NAN,9.49e-09,-0.5,0.0,10,300
HCOOCH3,HE+,NAN,HE,CH3,HOCO+,NAN,3.54e-09,-0.5,0.0,10,300
CH3CH2OH,HE+,NAN,HE,H2,H2,H2CCO+,6.8e-10,-0.5,0.0,10,300
CH3CH2OH,HE+,NAN,H,HE,H2,CH3CO+,6.8e-10,-0.5,0.0,10,300
CH3CH2OH,HE+,NAN,HE,H2,C2H4O+,NAN,6.8e-10,-0.5,0.0,10,300
CH3CH2OH,HE+,NAN,HE,OH,C2H5+,NAN,6.8e-10,-0.5,0.0,10,300
CH3CH2OH,HE+,NAN,H,HE,CH3CHOH+,NAN,6.8e-10,-0.5,0.0,10,300
H3+,H-,NAN,H2,H2,NAN,NAN,2.3e-07,-0.5,0.0,10,300
HCO+,H-,NAN,CO,H2,NAN,NAN,2.3e-07,-0.5,0.0,10,300
H3O+,H-,NAN,H,H2,OH,NAN,2.3e-07,-0.5,0.0,10,300
H3O+,H-,NAN,H2,H2O,NAN,NAN,2.3e-07,-0.5,0.0,10,300
NH4+,H-,NAN,H,H,NH3,NAN,7.51e-08,-0.5,0.0,10,300
NH4+,H-,NAN,H2,NH3,NAN,NAN,2.3e-07,-0.5,0.0,10,300
C10H,H+,NAN,H2,C10+,NAN,NAN,2.16e-08,-0.5,0.0,10,300
C9H2,H+,NAN,H2,C9H+,NAN,NAN,4.85e-09,-0.5,0.0,10,300
CH3C6H,H+,NAN,H2,C7H3+,NAN,NAN,2.92e-09,-0.5,0.0,10,300
CH3C6H,H+,NAN,H,C7H4+,NAN,NAN,2.92e-09,-0.5,0.0,10,300
CH3C7N,H+,NAN,HC7N,CH3+,NAN,NAN,2.12e-08,-0.5,0.0,10,300
HC9N,H+,NAN,H,C9HN+,NAN,NAN,4.44e-08,-0.5,0.0,10,300
C2,HE+,NAN,C,HE,C+,NAN,1.6e-09,0.0,0.0,10,300
CCL,HE+,NAN,CL,HE,C+,NAN,1.0,2.42e-09,2.46,10,452
CCL,HE+,NAN,CL,HE,C+,NAN,1.0,2.42e-09,2.46,53,800
CH,HE+,NAN,H,HE,C+,NAN,0.5,1.95e-09,3.33,10,800
CLO,HE+,NAN,HE,O,CL+,NAN,1.0,2.11e-09,2.51,10,470
CLO,HE+,NAN,HE,O,CL+,NAN,1.0,2.11e-09,2.51,71,800
CN,HE+,NAN,C,HE,N+,NAN,0.5,2.14e-09,2.84,10,606
CN,HE+,NAN,C,HE,N+,NAN,0.5,2.14e-09,2.84,7,800
CN,HE+,NAN,HE,N,C+,NAN,0.5,2.14e-09,2.84,10,606
CN,HE+,NAN,HE,N,C+,NAN,0.5,2.14e-09,2.84,7,800
CO,HE+,NAN,HE,O,C+,NAN,1.0,1.75e-09,0.251,10,800
CP,HE+,NAN,HE,P,C+,NAN,0.5,2.85e-09,1.38,10,143
CP,HE+,NAN,HE,P,C+,NAN,0.5,2.85e-09,1.38,44,800
CP,HE+,NAN,C,HE,P+,NAN,0.5,2.85e-09,1.38,10,143
CP,HE+,NAN,C,HE,P+,NAN,0.5,2.85e-09,1.38,44,800
CS,HE+,NAN,HE,S,C+,NAN,0.5,2.52e-09,3.28,10,800
CS,HE+,NAN,C,HE,S+,NAN,0.5,2.52e-09,3.28,10,800
H2,HE+,NAN,H,H,HE+,NAN,3e-11,0.5,52000.0,10,800
H2,HE+,NAN,H,HE,H+,NAN,3.3e-15,0.0,0.0,10,300
HCL,HE+,NAN,H,HE,CL+,NAN,1.0,1.97e-09,2.34,10,412
HCL,HE+,NAN,H,HE,CL+,NAN,1.0,1.97e-09,2.34,13,800
HF,HE+,NAN,H,HE,F+,NAN,1.0,1.15e-09,6.99,10,800
HS,HE+,NAN,H,HE,S+,NAN,1.0,2.24e-09,1.44,10,155
HS,HE+,NAN,H,HE,S+,NAN,1.0,2.24e-09,1.44,56,800
MGH,HE+,NAN,H,HE,MG+,NAN,6.3e-09,-0.5,0.0,10,300
N2,HE+,NAN,HE,N,N+,NAN,8e-10,0.0,0.0,10,300
NAH,HE+,NAN,H,HE,NA+,NAN,3.3e-08,-0.5,0.0,10,300
NH,HE+,NAN,H,HE,N+,NAN,1.0,1.58e-09,4.4,10,800
NO,HE+,NAN,HE,O,N+,NAN,0.865,1.62e-09,0.411,10,12
NO,HE+,NAN,HE,O,N+,NAN,0.865,1.62e-09,0.411,13,800
NO,HE+,NAN,HE,N,O+,NAN,0.135,1.62e-09,0.411,10,12
NO,HE+,NAN,HE,N,O+,NAN,0.135,1.62e-09,0.411,13,800
NS,HE+,NAN,HE,S,N+,NAN,0.5,2.38e-09,3.27,10,800
NS,HE+,NAN,HE,N,S+,NAN,0.5,2.38e-09,3.27,10,800
O2,HE+,NAN,HE,O,O+,NAN,1e-09,0.0,0.0,10,300
OH,HE+,NAN,H,HE,O+,NAN,1.0,1.35e-09,5.5,10,800
PH,HE+,NAN,H,HE,P+,NAN,1.0,2.5e-09,0.727,10,39
PH,HE+,NAN,H,HE,P+,NAN,1.0,2.5e-09,0.727,40,800
PN,HE+,NAN,HE,N,P+,NAN,1.0,2.51e-09,4.64,10,800
PO,HE+,NAN,HE,O,P+,NAN,1.0,2.44e-09,3.4,10,800
S2,HE+,NAN,HE,S,S+,NAN,2e-09,0.0,0.0,10,300
SIC,HE+,NAN,HE,SI,C+,NAN,0.5,3.21e-09,2.1,10,329
SIC,HE+,NAN,HE,SI,C+,NAN,0.5,3.21e-09,2.1,30,800
SIC,HE+,NAN,C,HE,SI+,NAN,0.5,3.21e-09,2.1,10,329
SIC,HE+,NAN,C,HE,SI+,NAN,0.5,3.21e-09,2.1,30,800
SIH,HE+,NAN,H,HE,SI+,NAN,1.0,2.93e-09,0.154,10,800
SIN,HE+,NAN,HE,N,SI+,NAN,1.0,2.51e-09,4.41,10,800
SIO,HE+,NAN,HE,O,SI+,NAN,0.5,2.58e-09,5.1,10,800
SIO,HE+,NAN,HE,SI,O+,NAN,0.5,2.58e-09,5.1,10,800
SIS,HE+,NAN,HE,SI,S+,NAN,0.5,3.3e-09,2.14,10,343
SIS,HE+,NAN,HE,SI,S+,NAN,0.5,3.3e-09,2.14,44,800
SIS,HE+,NAN,HE,S,SI+,NAN,0.5,3.3e-09,2.14,10,343
SIS,HE+,NAN,HE,S,SI+,NAN,0.5,3.3e-09,2.14,44,800
SO,HE+,NAN,HE,S,O+,NAN,0.5,2.26e-09,2.93,10,643
SO,HE+,NAN,HE,S,O+,NAN,0.5,2.26e-09,2.93,44,800
SO,HE+,NAN,HE,O,S+,NAN,0.5,2.26e-09,2.93,10,643
SO,HE+,NAN,HE,O,S+,NAN,0.5,2.26e-09,2.93,44,800
CCH,HE+,NAN,C,H,HE,C+,0.56,2.65e-09,1.34,10,133
CCH,HE+,NAN,C,H,HE,C+,0.56,2.65e-09,1.34,34,800
CCH,HE+,NAN,HE,C2,H+,NAN,0.07,2.65e-09,1.34,10,133
CCH,HE+,NAN,HE,C2,H+,NAN,0.07,2.65e-09,1.34,34,800
CCH,HE+,NAN,HE,CH,C+,NAN,0.03,2.65e-09,1.34,10,133
CCH,HE+,NAN,HE,CH,C+,NAN,0.03,2.65e-09,1.34,34,800
CCH,HE+,NAN,H,HE,C2+,NAN,0.16,2.65e-09,1.34,10,133
CCH,HE+,NAN,H,HE,C2+,NAN,0.16,2.65e-09,1.34,34,800
CCH,HE+,NAN,C,HE,CH+,NAN,0.18,2.65e-09,1.34,34,800
CCN,HE+,NAN,HE,CN,C+,NAN,1.0,2.54e-09,0.62,10,28
CCN,HE+,NAN,HE,CN,C+,NAN,1.0,2.54e-09,0.62,29,800
CCS,HE+,NAN,HE,CS,C+,NAN,0.25,3.18e-09,4.12,10,800
CCS,HE+,NAN,HE,C2,S+,NAN,0.25,3.18e-09,4.12,10,800
CCS,HE+,NAN,HE,S,C2+,NAN,0.25,3.18e-09,4.12,10,800
CCS,HE+,NAN,C,HE,CS+,NAN,0.25,3.18e-09,4.12,10,800
C3,HE+,NAN,HE,C2,C+,NAN,1e-09,0.0,0.0,10,300
C3,HE+,NAN,C,HE,C2+,NAN,1e-09,0.0,0.0,10,300
CCO,HE+,NAN,HE,CO,C+,NAN,6.26e-09,-0.5,0.0,10,300
CCP,HE+,NAN,HE,CP,C+,NAN,2.38e-09,-0.5,0.0,10,300
CCP,HE+,NAN,HE,C2,P+,NAN,2.38e-09,-0.5,0.0,10,300
CH2,HE+,NAN,HE,H2,C+,NAN,0.5,1.93e-09,1.41,10,149
CH2,HE+,NAN,HE,H2,C+,NAN,0.5,1.93e-09,1.41,50,800
CH2,HE+,NAN,H,HE,CH+,NAN,0.5,1.93e-09,1.41,10,149
CH2,HE+,NAN,H,HE,CH+,NAN,0.5,1.93e-09,1.41,50,800
CO2,HE+,NAN,HE,O2,C+,NAN,4e-11,0.0,0.0,10,300
CO2,HE+,NAN,HE,CO,O+,NAN,2e-10,0.0,0.0,10,300
CO2,HE+,NAN,HE,O,CO+,NAN,8e-10,0.0,0.0,10,300
CO2,HE+,NAN,C,HE,O2+,NAN,1.1e-11,0.0,0.0,10,300
H2O,HE+,NAN,HE,OH,H+,NAN,0.333,1.54e-09,5.41,10,800
H2O,HE+,NAN,H,HE,OH+,NAN,0.333,1.54e-09,5.41,10,800
H2S,HE+,NAN,HE,H2,S+,NAN,0.816,2.35e-09,1.77,10,233
H2S,HE+,NAN,HE,H2,S+,NAN,0.816,2.35e-09,1.77,34,800
H2S,HE+,NAN,H,HE,HS+,NAN,0.112,2.35e-09,1.77,10,233
H2S,HE+,NAN,H,HE,HS+,NAN,0.112,2.35e-09,1.77,34,800
HCN,HE+,NAN,HE,CH,N+,NAN,0.068,1.98e-09,6.61,10,800
HCN,HE+,NAN,HE,N,CH+,NAN,0.211,1.98e-09,6.61,10,800
HCN,HE+,NAN,H,HE,CN+,NAN,0.469,1.98e-09,6.61,10,800
HCN,HE+,NAN,H,HE,N,C+,0.252,1.98e-09,6.61,10,800
HCO,HE+,NAN,HE,O,CH+,NAN,0.333,1.99e-09,3.58,10,800
HCO,HE+,NAN,H,HE,CO+,NAN,0.333,1.99e-09,3.58,10,800
HCO,HE+,NAN,CO,HEH+,NAN,NAN,0.333,1.99e-09,3.58,10,800
HCP,HE+,NAN,HE,PH,C+,NAN,0.5,2.81e-09,0.641,10,30
HCP,HE+,NAN,HE,PH,C+,NAN,0.5,2.81e-09,0.641,31,800
HCP,HE+,NAN,HE,CH,P+,NAN,0.5,2.81e-09,0.641,10,30
HCP,HE+,NAN,HE,CH,P+,NAN,0.5,2.81e-09,0.641,31,800
HCS,HE+,NAN,HE,CS,H+,NAN,0.5,2.7e-09,1.52,10,173
